URL, created date, expires date, num changes, wayback URLs
automatefreedom.com,2011-09-28,2018-09-28,7,https://web.archive.org/web/20111111003421/automatefreedom.com;https://web.archive.org/web/20111214025756/automatefreedom.com;https://web.archive.org/web/20130520073319/automatefreedom.com;https://web.archive.org/web/20140516234923/automatefreedom.com;https://web.archive.org/web/20141216201147/automatefreedom.com;https://web.archive.org/web/20150801033252/automatefreedom.com;https://web.archive.org/web/20170920215022/automatefreedom.com;
automationcomponent.com,2003-07-25,2020-07-25,5,https://web.archive.org/web/20031029233351/automationcomponent.com;https://web.archive.org/web/20041127233647/automationcomponent.com;https://web.archive.org/web/20060206041632/automationcomponent.com;https://web.archive.org/web/20110128211946/automationcomponent.com;https://web.archive.org/web/20130524101015/automationcomponent.com;
awesomecustomvideos.com,2016-08-08,2018-08-08,1,https://web.archive.org/web/20180808173405/awesomecustomvideos.com;
awsindustriesinc.com,2016-05-16,2022-05-16,1,https://web.archive.org/web/20180806101146/awsindustriesinc.com;
b3redemptionproperties.com,2016-06-10,2019-06-10,1,https://web.archive.org/web/20180804192512/b3redemptionproperties.com;
backgroundnoisefc.com,2015-01-17,2019-01-17,12,https://web.archive.org/web/20150121073327/backgroundnoisefc.com;https://web.archive.org/web/20150210111515/backgroundnoisefc.com;https://web.archive.org/web/20150312223244/backgroundnoisefc.com;https://web.archive.org/web/20150428112319/backgroundnoisefc.com;https://web.archive.org/web/20160109211412/backgroundnoisefc.com;https://web.archive.org/web/20160305213221/backgroundnoisefc.com;https://web.archive.org/web/20161003055930/backgroundnoisefc.com;https://web.archive.org/web/20161019183953/backgroundnoisefc.com;https://web.archive.org/web/20170709164619/backgroundnoisefc.com;https://web.archive.org/web/20171007102934/backgroundnoisefc.com;https://web.archive.org/web/20180620104244/backgroundnoisefc.com;https://web.archive.org/web/20180822185514/backgroundnoisefc.com;
bankwith1st.bank,2015-06-24,2019-06-24,0
barterissmarter.com,2006-09-15,2018-09-15,14,https://web.archive.org/web/20040317044914/barterissmarter.com;https://web.archive.org/web/20040331080414/barterissmarter.com;https://web.archive.org/web/20040526112255/barterissmarter.com;https://web.archive.org/web/20040802045708/barterissmarter.com;https://web.archive.org/web/20040924221804/barterissmarter.com;https://web.archive.org/web/20041214102314/barterissmarter.com;https://web.archive.org/web/20050210094525/barterissmarter.com;https://web.archive.org/web/20110202142315/barterissmarter.com;https://web.archive.org/web/20110224202048/barterissmarter.com;https://web.archive.org/web/20110226103556/barterissmarter.com;https://web.archive.org/web/20111005205716/barterissmarter.com;https://web.archive.org/web/20111105125304/barterissmarter.com;https://web.archive.org/web/20141216231314/barterissmarter.com;https://web.archive.org/web/20170525121746/barterissmarter.com;
bartonneonmagic.com,2007-03-06,2019-03-06,22,https://web.archive.org/web/20080822221113/bartonneonmagic.com;https://web.archive.org/web/20090628093840/bartonneonmagic.com;https://web.archive.org/web/20100526204742/bartonneonmagic.com;https://web.archive.org/web/20131027125708/bartonneonmagic.com;https://web.archive.org/web/20140519045514/bartonneonmagic.com;https://web.archive.org/web/20140623234901/bartonneonmagic.com;https://web.archive.org/web/20140716005336/bartonneonmagic.com;https://web.archive.org/web/20141001075658/bartonneonmagic.com;https://web.archive.org/web/20141130221422/bartonneonmagic.com;https://web.archive.org/web/20141217000339/bartonneonmagic.com;https://web.archive.org/web/20141219151247/bartonneonmagic.com;https://web.archive.org/web/20150416232533/bartonneonmagic.com;https://web.archive.org/web/20150801023054/bartonneonmagic.com;https://web.archive.org/web/20160118214717/bartonneonmagic.com;https://web.archive.org/web/20160318220534/bartonneonmagic.com;https://web.archive.org/web/20161224092136/bartonneonmagic.com;https://web.archive.org/web/20170709225348/bartonneonmagic.com;https://web.archive.org/web/20171013113020/bartonneonmagic.com;https://web.archive.org/web/20180430105520/bartonneonmagic.com;https://web.archive.org/web/20180627173618/bartonneonmagic.com;https://web.archive.org/web/20180821153258/bartonneonmagic.com;https://web.archive.org/web/20181115220647/bartonneonmagic.com;
batikfreak.com,2010-10-15,2012-10-15,0
bbbswarren.org,2001-02-28,2019-02-28,49,https://web.archive.org/web/20010412103106/bbbswarren.org;https://web.archive.org/web/20010519120553/bbbswarren.org;https://web.archive.org/web/20010723143418/bbbswarren.org;https://web.archive.org/web/20030813010224/bbbswarren.org;https://web.archive.org/web/20031009030305/bbbswarren.org;https://web.archive.org/web/20040129131724/bbbswarren.org;https://web.archive.org/web/20040421091207/bbbswarren.org;https://web.archive.org/web/20040615034657/bbbswarren.org;https://web.archive.org/web/20040730084219/bbbswarren.org;https://web.archive.org/web/20060211212206/bbbswarren.org;https://web.archive.org/web/20061206184448/bbbswarren.org;https://web.archive.org/web/20070202091538/bbbswarren.org;https://web.archive.org/web/20070804015111/bbbswarren.org;https://web.archive.org/web/20071021035254/bbbswarren.org;https://web.archive.org/web/20080313021125/bbbswarren.org;https://web.archive.org/web/20080512070157/bbbswarren.org;https://web.archive.org/web/20080704103538/bbbswarren.org;https://web.archive.org/web/20080914030142/bbbswarren.org;https://web.archive.org/web/20090408063015/bbbswarren.org;https://web.archive.org/web/20110416002332/bbbswarren.org;https://web.archive.org/web/20110625060759/bbbswarren.org;https://web.archive.org/web/20120502203547/bbbswarren.org;https://web.archive.org/web/20130523224656/bbbswarren.org;https://web.archive.org/web/20131104103043/bbbswarren.org;https://web.archive.org/web/20140516205635/bbbswarren.org;https://web.archive.org/web/20141216113017/bbbswarren.org;https://web.archive.org/web/20141216212942/bbbswarren.org;https://web.archive.org/web/20150130082349/bbbswarren.org;https://web.archive.org/web/20150215162939/bbbswarren.org;https://web.archive.org/web/20150326075726/bbbswarren.org;https://web.archive.org/web/20150512070411/bbbswarren.org;https://web.archive.org/web/20150801004034/bbbswarren.org;https://web.archive.org/web/20151117150506/bbbswarren.org;https://web.archive.org/web/20160109054722/bbbswarren.org;https://web.archive.org/web/20160304064142/bbbswarren.org;https://web.archive.org/web/20160310043451/bbbswarren.org;https://web.archive.org/web/20160414223130/bbbswarren.org;https://web.archive.org/web/20160516185027/bbbswarren.org;https://web.archive.org/web/20160516185027/bbbswarren.org;https://web.archive.org/web/20160802105215/bbbswarren.org;https://web.archive.org/web/20161011103152/bbbswarren.org;https://web.archive.org/web/20170518152305/bbbswarren.org;https://web.archive.org/web/20170708190607/bbbswarren.org;https://web.archive.org/web/20170930131138/bbbswarren.org;https://web.archive.org/web/20180321201210/bbbswarren.org;https://web.archive.org/web/20180410163730/bbbswarren.org;https://web.archive.org/web/20180809095755/bbbswarren.org;https://web.archive.org/web/20180903013130/bbbswarren.org;https://web.archive.org/web/20181106020116/bbbswarren.org;
bcpkentucky.com,2014-04-03,2019-04-03,8,https://web.archive.org/web/20140512095614/bcpkentucky.com;https://web.archive.org/web/20150723001525/bcpkentucky.com;https://web.archive.org/web/20160313044013/bcpkentucky.com;https://web.archive.org/web/20160403163239/bcpkentucky.com;https://web.archive.org/web/20161019044924/bcpkentucky.com;https://web.archive.org/web/20180110093304/bcpkentucky.com;https://web.archive.org/web/20180806215201/bcpkentucky.com;https://web.archive.org/web/20181025231635/bcpkentucky.com;
beautywithamy.net,2016-05-18,2019-05-18,0
beccablakeauthor.com,2015-03-24,2019-03-24,6,https://web.archive.org/web/20150602010615/beccablakeauthor.com;https://web.archive.org/web/20150803100511/beccablakeauthor.com;https://web.archive.org/web/20150904090459/beccablakeauthor.com;https://web.archive.org/web/20161001234745/beccablakeauthor.com;https://web.archive.org/web/20180109180217/beccablakeauthor.com;https://web.archive.org/web/20180805045725/beccablakeauthor.com;
becomeit.org,2017-03-07,2019-03-07,8,https://web.archive.org/web/20110625082546/becomeit.org;https://web.archive.org/web/20110625082546/becomeit.org;https://web.archive.org/web/20140517012345/becomeit.org;https://web.archive.org/web/20141216224509/becomeit.org;https://web.archive.org/web/20170511231914/becomeit.org;https://web.archive.org/web/20180613084927/becomeit.org;https://web.archive.org/web/20180809154206/becomeit.org;https://web.archive.org/web/20181108024115/becomeit.org;
bedles.com,2010-05-13,2012-05-13,1,https://web.archive.org/web/20110202104130/bedles.com;
bellaphotographics.com,2002-02-21,2019-02-21,3,https://web.archive.org/web/20030701101538/bellaphotographics.com;https://web.archive.org/web/20030807190140/bellaphotographics.com;https://web.archive.org/web/20170914014441/bellaphotographics.com;
bengalsinteriordesigner.com,2015-11-01,2018-11-01,1,https://web.archive.org/web/20180807201226/bengalsinteriordesigner.com;
bennerswoodworking.com,2004-01-22,2019-01-22,17,https://web.archive.org/web/20040330113107/bennerswoodworking.com;https://web.archive.org/web/20040725111447/bennerswoodworking.com;https://web.archive.org/web/20050308194603/bennerswoodworking.com;https://web.archive.org/web/20070212091037/bennerswoodworking.com;https://web.archive.org/web/20080220104750/bennerswoodworking.com;https://web.archive.org/web/20081017053919/bennerswoodworking.com;https://web.archive.org/web/20081217141425/bennerswoodworking.com;https://web.archive.org/web/20100917233446/bennerswoodworking.com;https://web.archive.org/web/20110202134534/bennerswoodworking.com;https://web.archive.org/web/20111204223001/bennerswoodworking.com;https://web.archive.org/web/20120105020626/bennerswoodworking.com;https://web.archive.org/web/20130521052645/bennerswoodworking.com;https://web.archive.org/web/20130811193545/bennerswoodworking.com;https://web.archive.org/web/20141007052905/bennerswoodworking.com;https://web.archive.org/web/20141219051247/bennerswoodworking.com;https://web.archive.org/web/20150816050504/bennerswoodworking.com;https://web.archive.org/web/20160716084901/bennerswoodworking.com;
bestgolfmanagement.com,2010-09-15,2025-09-15,20,https://web.archive.org/web/20110202170603/bestgolfmanagement.com;https://web.archive.org/web/20120513062628/bestgolfmanagement.com;https://web.archive.org/web/20120614053926/bestgolfmanagement.com;https://web.archive.org/web/20130521060701/bestgolfmanagement.com;https://web.archive.org/web/20130623222540/bestgolfmanagement.com;https://web.archive.org/web/20140228124121/bestgolfmanagement.com;https://web.archive.org/web/20141003171945/bestgolfmanagement.com;https://web.archive.org/web/20141207040945/bestgolfmanagement.com;https://web.archive.org/web/20141219012923/bestgolfmanagement.com;https://web.archive.org/web/20150106230311/bestgolfmanagement.com;https://web.archive.org/web/20150510234500/bestgolfmanagement.com;https://web.archive.org/web/20150613101629/bestgolfmanagement.com;https://web.archive.org/web/20150716072832/bestgolfmanagement.com;https://web.archive.org/web/20160113181052/bestgolfmanagement.com;https://web.archive.org/web/20170520152443/bestgolfmanagement.com;https://web.archive.org/web/20170722064909/bestgolfmanagement.com;https://web.archive.org/web/20180502155308/bestgolfmanagement.com;https://web.archive.org/web/20180603023151/bestgolfmanagement.com;https://web.archive.org/web/20180704003113/bestgolfmanagement.com;https://web.archive.org/web/20181003045709/bestgolfmanagement.com;
bestshotpromotions.com,2005-04-21,2015-04-21,2,https://web.archive.org/web/20110202183920/bestshotpromotions.com;https://web.archive.org/web/20181119111717/bestshotpromotions.com;
bethellebanon.org,2014-07-24,2019-07-24,14,https://web.archive.org/web/20170512000534/bethellebanon.org;https://web.archive.org/web/20170519224503/bethellebanon.org;https://web.archive.org/web/20170611083558/bethellebanon.org;https://web.archive.org/web/20170612103024/bethellebanon.org;https://web.archive.org/web/20170922045113/bethellebanon.org;https://web.archive.org/web/20171213175618/bethellebanon.org;https://web.archive.org/web/20171224172904/bethellebanon.org;https://web.archive.org/web/20180329100257/bethellebanon.org;https://web.archive.org/web/20180402003958/bethellebanon.org;https://web.archive.org/web/20180410042137/bethellebanon.org;https://web.archive.org/web/20180810142007/bethellebanon.org;https://web.archive.org/web/20181231220433/bethellebanon.org;https://web.archive.org/web/20190124041719/bethellebanon.org;https://web.archive.org/web/20190502012647/bethellebanon.org;
bethlarson.realtor,2014-10-22,2016-10-22,0
bhaworth.net,2013-03-24,2021-03-24,1,https://web.archive.org/web/20180203083048/bhaworth.net;
bicksdrivingschool.com,1999-08-26,2019-08-26,18,https://web.archive.org/web/20010330200235/bicksdrivingschool.com;https://web.archive.org/web/20020523083112/bicksdrivingschool.com;https://web.archive.org/web/20031218184212/bicksdrivingschool.com;https://web.archive.org/web/20040401134842/bicksdrivingschool.com;https://web.archive.org/web/20051220125750/bicksdrivingschool.com;https://web.archive.org/web/20060402191314/bicksdrivingschool.com;https://web.archive.org/web/20071215010507/bicksdrivingschool.com;https://web.archive.org/web/20090328120303/bicksdrivingschool.com;https://web.archive.org/web/20120118081535/bicksdrivingschool.com;https://web.archive.org/web/20130521084031/bicksdrivingschool.com;https://web.archive.org/web/20160324223842/bicksdrivingschool.com;https://web.archive.org/web/20170317044729/bicksdrivingschool.com;https://web.archive.org/web/20180228205957/bicksdrivingschool.com;https://web.archive.org/web/20180401123033/bicksdrivingschool.com;https://web.archive.org/web/20180704014906/bicksdrivingschool.com;https://web.archive.org/web/20180805053053/bicksdrivingschool.com;https://web.archive.org/web/20181003041805/bicksdrivingschool.com;https://web.archive.org/web/20190213030500/bicksdrivingschool.com;
