scrape_date ,post_code , hostName ,createdDate ,expiresDate ,companyName 
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
2019-04-30,45342,baconfestdayton.com,2013-06-17,2020-06-17,
2019-04-30,45342,baileywebber.com,2012-03-05,2018-10-15,
2019-04-30,45342,bakery151.com,2017-02-27,2019-02-27,
2019-04-30,45342,balance24.co,2015-03-18,2017-03-17,
2019-04-30,45342,barbible.net,2000-05-03,2019-05-03,None
2019-04-30,45342,bareminimumrecipes.com,2017-06-06,2019-06-06,
2019-04-30,45342,bargercpas.com,2014-06-02,2019-06-02,
2019-04-30,45342,batonrougenoland.com,2011-12-08,2020-12-08,
2019-04-30,45342,bcmphotography.com,2005-10-10,2017-10-10,--
2019-04-30,45342,beautybycolleen.com,2016-09-17,2018-09-17,
2019-04-30,45342,beavercreekohrealestate.com,2002-04-17,2019-04-17,
2019-04-30,45342,beinghishandsandfeet.com,2010-10-01,2020-10-01,
2019-04-30,45342,belledistillery.com,2015-12-20,2020-12-20,
2019-04-30,45342,bellewhiskey.com,2015-12-11,2020-12-11,
2019-04-30,45342,bellvodka.com,2015-12-11,2020-12-11,
2019-04-30,45342,beneaththesalt.com,2010-04-15,2020-04-15,
2019-04-30,45342,bernicelemaire.com,2008-06-04,2019-06-04,
2019-04-30,45342,bestbody-fitness.com,2010-08-05,2022-08-05,
2019-04-30,45342,bestofbellbrook.com,2017-03-21,2022-03-21,
2019-04-30,45342,bethisrael.us,2018-01-21,2020-01-21,
2019-04-30,45342,betterfloorstore.com,2016-06-30,2018-06-30,
2019-04-30,45342,beyondpod.info,2011-09-20,2018-09-20,
2019-04-30,45342,beyondpod.com,2010-04-12,2019-04-12,
2019-04-30,45342,beyondpod.mobi,2007-09-09,2018-09-09,
2019-04-30,45342,ameda.co.il,NA,2018-02-17,
2019-04-30,45342,amedauk.co.uk,2010-08-13,2018-08-13,
2019-04-30,45342,americanexotic.com,2011-09-25,2018-10-15,
2019-04-30,45342,americasgenerations.com,2010-05-25,2022-05-25,
2019-04-30,45342,amyalexander.com,2001-12-13,2020-12-13,
2019-04-30,45342,apollovredesteintire.com,2016-01-09,2020-01-09,
2019-04-30,45342,aralisa.com,2015-07-03,2017-07-03,
2019-04-30,45342,armandshope.com,2015-04-11,2019-04-11,
2019-04-30,45342,arthousecustomconcrete.com,2015-01-17,2020-01-17,
2019-04-30,45342,artsghana.org,2013-08-08,2018-08-08,
2019-04-30,45342,ascendingtouchmassage.com,2011-08-02,2018-08-02,
2019-04-30,45342,ashleyackermanphoto.com,2016-05-23,2018-05-23,
2019-04-30,45342,asphaltangels.club,2015-05-19,2019-05-18,
2019-04-30,45342,asphaltangelz.com,2015-06-04,2018-06-04,
2019-04-30,45342,augustmorales.com,2017-04-07,2019-04-07,
2019-04-30,45342,autovalvecareers.com,2016-03-18,2018-03-18,
2019-04-30,45342,autumn-chase.com,2007-11-02,2018-11-02,
2019-04-30,45342,ayaney.com,2015-05-01,2019-05-01,
